id2;Aponds;Tipologia;Tipo;Apond;Tipo;Nome;Munic;RegMetrop;Setores;Pessoas_Univ;Domicílios_Univ;Pessoas_Amo;Domicílios_Amo;Pp_Mobilidade;arborizacao;esgoto_ceu_aberto;lixo_acumulado;Pp_N_AglSubn;Pp_Densidade;Pp_Dens_MB_adeq;Pp_Parede;Pp_Especie;Pp_Agua;Pp_Esgoto;Pp_Lixo;Pp_Energia;Iluminacao;pavimentacao;calcada;meio_fio_guia;bueiro_boca_de_lobo;rampa_cadeirante;logradouro;IMobilid;IArbor;IEsg_ceu;ILixo_acum;IAglsubn;IDensid;IDens_banh;IParede;IEspecie;IAgua;IEsgoto;ILixo;IEnergia;IIlumin;IPavim;ICalcada;IMeio_fio;IBueiro;IRampa;ILograd;D1;D2;D3;D4;D5;IBEU
32;4115200004013;SUPERIOR MÉDIO;7;4.115.200.004.013;Definida automaticamente;Área 013;4.115.200;36;32;18.541;6.904;1.798;677;98,809523809524;99,674743860790;100;99,994579064347;100;96,99666295884;95,161290322581;97,052280311457;99,555061179088;80,088987764182;98,887652947720;99,555061179088;99,276974416018;99,934948772158;99,934948772158;99,99457906435;100,000000000000;96,210765978208;64,910283514935;71,588876240039;0,929971988796;0,980867285929;1;0,999753593834;1;0,874791434928;0,894862604540;0,826604724203;0,925843529848;0,134303815834;0,98887652948;0,936437311298;0,896710630860;0,994579064347;0,998817250403;0,99991256555;1,000000000000;0,950789168548;0,940728746593;0,681793689639;0,930;0,994;0,904;0,789;0,938;0,911
33;4115200004014;SUPERIOR MÉDIO;7;4.115.200.004.014;Definida automaticamente;Área 014;4.115.200;36;21;13.720;4.835;1.344;467;96,953405017921;100,000000000000;100;100,000000000000;100;98,36309523810;91,369047619048;98,735119047619;99,776785714286;90,327380952381;98,437500000000;99,776785714286;99,404761904762;99,552227849960;100,000000000000;100,00000000000;100,000000000000;99,882551567203;19,731336709976;89,018571533436;0,820788530466;1,000000000000;1;1,000000000000;1;0,960193452381;0,754409171076;0,925595238095;0,962797619048;0,579451345756;0,98437500000;0,968112244898;0,914965986395;0,962685654163;1,000000000000;1,00000000000;1,000000000000;0,998474695678;0,285961401594;0,891790018475;0,821;1,000;0,921;0,886;0,877;0,901
34;4115200004015;SUPERIOR MÉDIO;7;4.115.200.004.015;Definida automaticamente;Área 015;4.115.200;36;27;15.596;5.539;1.489;526;97,652582159624;98,972382787412;100;99,646756583173;100;97,71658831430;91,605104096709;96,843519140363;100,000000000000;85,090664875756;96,507723304231;99,194089993284;99,126930826058;99,216441875401;98,760436737315;98,25305073860;98,509955041747;92,723185613359;19,710982658960;73,288375080283;0,861916597625;0,939551928671;1;0,983943481053;1;0,919786769644;0,763152003582;0,814324655315;1,000000000000;0,351768038076;0,96507723304;0,884869999041;0,875275832294;0,934703489617;0,977462486133;0,97182339901;0,972908273486;0,905495917057;0,285666415347;0,702269579281;0,862;0,969;0,899;0,808;0,821;0,872
35;4115200004016;MÉDIO;6;4.115.200.004.016;Definida automaticamente;Área 016;4.115.200;36;25;22.131;7.019;2.135;689;97,876643073812;98,924682188910;100;99,457784663052;100;93,62997658080;90,585480093677;91,850117096019;99,344262295082;98,922716627635;82,857142857143;99,344262295082;99,156908665105;97,653437827494;98,851779286463;91,86221351438;96,491547819748;95,748849501071;6,379003964095;93,438738779788;0,875096651401;0,936746011112;1;0,975353848321;1;0,664373536300;0,725388151618;0,520595123295;0,890710382514;0,953161592506;0,82857142857;0,906323185012;0,879558380729;0,804453152291;0,979123259754;0,86874537926;0,936209960359;0,944790253261;0,092449332813;0,945045045540;0,875;0,971;0,760;0,879;0,796;0,856
36;4115200004017;MÉDIO;6;4.115.200.004.017;Definida automaticamente;Área 017;4.115.200;36;33;21.246;6.966;2.052;677;96,587030716724;97,100180022381;100;99,421009098428;100;92,34892787524;89,181286549708;89,668615984405;99,220272904483;97,173489278752;72,612085769981;99,269005847953;98,781676413255;99,625358828395;99,313968763684;94,16143628667;98,598744708802;95,314552620056;9,511993382961;79,462852138374;0,799237100984;0,829422354258;1;0,973682231747;1;0,584307992203;0,673380983323;0,392271528494;0,870045484081;0,877108229511;0,72612085770;0,895572263993;0,825953773322;0,968779902366;0,987526704794;0,90582961753;0,974522631069;0,939150034027;0,137854976565;0,776660869137;0,799;0,931;0,704;0,810;0,813;0,811
37;4115200004018;AGRICOLA HETEROGENEO;3;4.115.200.004.018;Definida automaticamente;Área 018;4.115.200;36;24;17.293;5.342;1.677;515;93,294460641399;98,001909438080;100;99,843153300600;100;94,63414634146;84,459930313589;92,752613240418;100,000000000000;99,860627177700;17,630662020906;100,000000000000;100,000000000000;99,031642116749;88,529732678669;82,39907255865;87,547735951991;83,415166393890;17,150845608292;75,988816148391;0,605556508318;0,882465261064;1;0,992870604573;1;0,727134146341;0,498515937540;0,573683131789;1,000000000000;0,993940312074;0,17630662021;1,000000000000;1,000000000000;0,919303509729;0,791449685067;0,71611407353;0,773595199127;0,784612550570;0,248562979830;0,734805013836;0,606;0,952;0,760;0,669;0,710;0,739
38;4115200004019;MÉDIO;6;4.115.200.004.019;Definida automaticamente;Área 019;4.115.200;36;44;24.288;7.946;2.337;769;97,845249755142;98,896238114924;100;97,292269532865;100;94,35173299101;91,399229781772;98,801882755670;99,871630295250;100,000000000000;94,480102695764;100,000000000000;99,743260590501;99,888383629599;99,942124844977;98,03637866887;99,917321207110;95,915667631253;12,939231087226;78,478710210831;0,873249985597;0,935072830290;1;0,876921342403;1;0,709483311938;0,755527028955;0,929522515039;0,978605049208;1,000000000000;0,94480102696;1,000000000000;0,963322941500;0,990698635800;0,998947724454;0,96832868821;0,998496749220;0,946956722484;0,187525088221;0,764803737480;0,873;0,929;0,875;0,971;0,837;0,897
39;4115200004020;POPULAR;5;4.115.200.004.020;Definida automaticamente;Área 020;4.115.200;36;42;27.137;8.689;2.574;832;97,346938775510;99,367945823928;100;99,038374717833;100;92,73618538324;88,814616755793;96,301247771836;99,019607843137;99,197860962567;81,194295900178;99,509803921569;97,860962566845;99,990970654628;99,331828442438;91,90519187359;99,318284424379;96,514672686230;4,293453724605;86,541760722348;0,843937575030;0,962820342584;1;0,956289759901;1;0,608511586453;0,659800620585;0,782426339520;0,836601307190;0,965124389677;0,81194295900;0,929971988796;0,694423223835;0,999247554552;0,987851426226;0,86943857861;0,987605171352;0,954736008912;0,062223967023;0,861948924366;0,844;0,966;0,777;0,843;0,818;0,849
40;4116307001001;AGRICOLA;1;4.116.307.001.001;Município Inteiro;Município de Munhoz de Melo;4.116.307;36;12;3.672;1.205;1.198;395;96,368038740920;99,730820995962;100;100,000000000000;100;94,43298969072;80,721649484536;94,226804123711;100,000000000000;100,000000000000;1,443298969072;96,907216494845;100,000000000000;98,889636608345;94,347240915209;80,58546433378;92,530282637954;81,763122476447;23,250336473755;70,423956931359;0,786355220054;0,984165940939;1;1,000000000000;1;0,714561855670;0,360061092020;0,660400242571;1,000000000000;1,000000000000;0,01443298969;0,558173784978;1,000000000000;0,907469717362;0,897222562095;0,68686232796;0,864186957054;0,763157434759;0,336961398170;0,667758517245;0,786;0,995;0,747;0,517;0,732;0,755
41;4116901003001;AGRICOLA POPULAR;2;4.116.901.003.001;Definida automaticamente;Área 001;4.116.901;36;51;26.615;8.689;2.636;857;92,265193370166;96,179775280899;100;99,729504785685;100;93,05148597740;81,372959397237;89,744663038928;99,665131854332;95,353704478861;43,365424863960;97,990791125994;98,827961490163;97,811069496463;75,276737411569;64,92717436538;74,902205576363;73,820224719101;10,341240116521;54,094881398252;0,545011374716;0,775280898876;1;0,987704762986;1;0,628217873587;0,384183681379;0,396744884643;0,944188642389;0,797987151255;0,43365424864;0,712970160856;0,832565927166;0,817589124705;0,550486134756;0,43430926396;0,543676465025;0,660002918430;0,149873045167;0,471022667449;0,545;0,896;0,671;0,642;0,518;0,654
42;4117404001001;AGRICOLA POPULAR;2;4.117.404.001.001;Município Inteiro;Município de Ourizona;4.117.404;36;9;3.380;1.091;1.080;361;96,596858638744;97,830374753452;96;89,184746877055;100;96,88473520249;84,423676012461;96,573208722741;99,376947040498;99,792315680166;1,973001038422;99,792315680166;99,169262720665;98,422090729783;93,556870479947;77,48191978961;93,425378040763;65,483234714004;37,738330046022;23,274161735700;0,799815214044;0,872374985497;0;0,508397585321;1;0,867795950156;0,497173185647;0,798424042514;0,896157840083;0,990970246964;0,01973001038;0,970330811452;0,881323245809;0,868507560815;0,882852190544;0,63680515790;0,880461418923;0,551730320961;0,546932319508;0,099688695611;0,800;0,520;0,812;0,576;0,638;0,669
43;4117503003001;AGRICOLA HETEROGENEO;3;4.117.503.003.001;Definida automaticamente;Área 001;4.117.503;36;23;13.153;4.149;1.280;407;91,938579654511;93,605669692626;99;98,741837872273;100;90,84278768233;79,092382495948;82,982171799028;99,756888168558;98,865478119935;14,991896272285;98,055105348460;99,108589951378;98,813505335245;53,057811753464;38,83580187928;52,572065615544;43,334925943622;3,025959547699;36,144290492117;0,525798803207;0,623862923096;1;0,942810812376;1;0,490174230146;0,299717870220;-0,001048717704;0,959481361426;0,950672961736;0,14991896272;0,722157906923;0,872655707340;0,901125444604;0,146505668245;0,01348067547;0,137673920283;0,264089947320;0,043854486199;0,254750487857;0,526;0,815;0,550;0,569;0,252;0,542
44;4117503003002;POPULAR;5;4.117.503.003.002;Definida automaticamente;Área 002;4.117.503;36;28;22.783;7.089;2.300;695;95,486459378134;97,212528161859;100;99,434554048681;100;93,47826086957;78,391304347826;84,739130434783;99,521739130435;99,217391304348;80,608695652174;99,086956521739;98,086956521739;99,880726244644;72,871846976189;65,18973362195;72,509608163626;60,719176569333;23,532270177144;31,550117064982;0,734497610478;0,836031068345;1;0,974297911304;1;0,654891304348;0,273752012882;0,102301790281;0,920289855072;0,965973534972;0,80608695652;0,869565217391;0,726708074534;0,990060520387;0,506760854113;0,43854409068;0,500174693884;0,489859435965;0,341047393872;0,199399000783;0,734;0,911;0,590;0,835;0,495;0,713
45;4120408001001;AGRICOLA POPULAR;2;4.120.408.001.001;Município Inteiro;Município de Presidente Castelo Branco;4.120.408;36;12;4.784;1.490;1.547;484;97,342192691030;99,302716999279;99;100,000000000000;100;91,96165191740;77,802359882006;94,616519174041;99,410029498525;98,303834808260;8,554572271386;99,410029498525;99,041297935103;99,519115171916;87,569127194037;79,75474873768;87,521038711229;78,264005770618;2,596778071652;18,153402260159;0,843658393590;0,958983352899;1;1,000000000000;1;0,560103244838;0,251939254889;0,683324657297;0,901671583088;0,926253687316;0,08554572271;0,915718499789;0,863042562158;0,959926264326;0,773984130801;0,67346368932;0,773109794750;0,717714360657;0,037634464807;0,037992798315;0,844;0,921;0,679;0,575;0,568;0,717
46;4123402001001;AGRICOLA POPULAR;2;4.123.402.001.001;Município Inteiro;Município de Santa Fé;4.123.402;36;24;10.432;3.342;2.092;669;96,997690531178;99,956269815240;100;99,344047228600;100;93,57648339684;80,566140446380;92,759934676102;99,727817093087;95,645073489385;24,605334784976;96,788241698421;99,510070767556;99,508035421450;91,647534710834;73,07313873401;93,134360992675;90,587077730403;26,249043402208;34,153274297584;0,823393560658;0,997427636191;1;0,970183964936;1;0,661030212303;0,354301498014;0,574113804477;0,954636182181;0,810655369104;0,24605334785;0,541177385489;0,930010109651;0,959002951787;0,848136994742;0,56569578603;0,875170199867;0,877754256239;0,380420918873;0,230762340935;0,823;0,989;0,709;0,555;0,677;0,751
47;4125308001001;AGRICOLA HETEROGENEO;3;4.125.308.001.001;Município Inteiro;Município de São Jorge do Ivaí;4.125.308;36;16;5.517;1.877;1.754;613;93,114241001565;98,514851485149;100;99,935428325441;100;97,70341207349;91,929133858268;99,606299212598;99,803149606299;98,818897637795;93,175853018373;99,671916010499;98,753280839895;99,913904433922;98,041325871718;95,91046061128;97,739991390443;70,297029702970;4,390873869996;27,356866121395;0,594955353033;0,912638322656;1;0,997064923884;1;0,918963254593;0,775153105862;0,976841130153;0,967191601050;0,948647723382;0,93175853018;0,953130858643;0,821897262842;0,992825369493;0,964387743122;0,93403968728;0,958908934372;0,614247139000;0,063635853188;0,148877905077;0,595;0,970;0,928;0,917;0,668;0,816
48;4126256003001;OPERÁRIO POPULAR;4;4.126.256.003.001;Definida automaticamente;Área 001;4.126.256;36;15;13.977;4.380;1.410;429;93,760262725780;97,002509860165;98;78,178558623162;100;86,59574468085;74,397163120567;88,156028368794;99,929078014184;99,078014184397;1,205673758865;99,929078014184;99,929078014184;99,505198996056;48,619576909287;45,27787737540;48,669774112585;37,275008963786;3,944065973467;88,304051631409;0,632956630928;0,823677050598;1;0,008116301053;1;0,224734042553;0,125820856317;0,303295786400;0,988179669031;0,959913660191;0,01205673759;0,989868287741;0,989868287741;0,958766583005;0,065810489260;0,11738511896;0,066723165683;0,185389726802;0,057160376427;0,883181344957;0,633;0,477;0,528;0,593;0,333;0,513
49;4126256003002;OPERÁRIO POPULAR;4;4.126.256.003.002;Definida automaticamente;Área 002;4.126.256;36;18;14.999;4.536;1.485;450;95,320623916811;98,243815771491;100;94,478611452781;100;82,99039780521;71,879286694102;85,528120713306;99,931412894376;93,347050754458;0,617283950617;98,285322359396;99,176954732510;99,070657373240;45,216618832855;42,18258849255;45,462621292880;34,474511411781;24,436244362444;86,230695640290;0,724742583342;0,896695045382;1;0,749027793308;1;-0,000600137174;0,032566173856;0,148712983136;0,988568815729;0,710741337150;0,00617283951;0,755046051342;0,882422104644;0,922554781103;0,003938524234;0,06746110472;0,008411296234;0,149019628724;0,354148469021;0,858201152293;0,725;0,882;0,434;0,472;0,338;0,570
50;4126256003003;OPERÁRIO POPULAR;4;4.126.256.003.003;Definida automaticamente;Área 003;4.126.256;36;17;13.623;4.267;1.356;414;96,933560477002;96,863495803269;100;96,554262995141;100;86,43067846608;75,442477876106;90,781710914454;100,000000000000;99,336283185841;1,548672566372;99,483775811209;99,483775811209;99,514062730084;68,760123693123;65,61625681048;70,983654837285;23,634221764100;22,043881608011;93,646002061552;0,819621204530;0,815499753133;1;0,843375590688;1;0,214417404130;0,164536217634;0,457747700850;1,000000000000;0,971142747210;0,01548672566;0,926253687316;0,926253687316;0,959505227507;0,432002248966;0,44542349694;0,472430087951;0,008236646287;0,319476545044;0,947542193513;0,820;0,868;0,567;0,571;0,512;0,668
51;4126256003004;POPULAR;5;4.126.256.003.004;Definida automaticamente;Área 004;4.126.256;36;23;14.414;4.726;1.383;453;97,163120567376;99,902540898016;98;95,969369996519;100;93,99855386840;86,044830079537;94,432393347795;99,855386840203;90,238611713666;1,012292118583;99,855386840203;99,783080260304;99,944309084581;99,749390880613;99,66585450748;99,777236338322;33,637312913331;17,932474765054;98,009049773756;0,833124739257;0,994267111648;1;0,816789545296;1;0,687409616775;0,557215928872;0,672493726341;0,975897806700;0,575591813638;0,01012292119;0,979340977172;0,969011465758;0,995359090382;0,995443470557;0,99461055657;0,995949751606;0,138146920952;0,259890938624;1,000109033419;0,833;0,782;0,779;0,509;0,769;0,734
52;4126256003005;POPULAR;5;4.126.256.003.005;Definida automaticamente;Área 005;4.126.256;36;32;25.834;8.130;2.464;786;94,672586015538;92,441056830299;96;90,494056316891;100;88,77135882832;77,949552481692;88,852725793328;99,674532139951;99,552481692433;10,089503661513;99,389747762409;99,674532139951;99,498440030015;70,080170609376;68,51230204178;70,605426325975;33,667706646657;13,980490501955;94,704000631887;0,686622706796;0,555356284135;0;0,567911650768;1;0,360709926770;0,257390832655;0,344277987843;0,945755356659;0,980542682280;0,10089503662;0,912821108915;0,953504591422;0,958203335835;0,456003101989;0,49213390390;0,465553205927;0,138541644762;0,202615804376;0,960289164240;0,687;0,467;0,582;0,610;0,525;0,574
